question_id,question,model_answer,ground_truth,confidence,cosine_sim
5ae5366e5542990ba0bbb22b,Æthelweard was an author of a Latin version of which collection of Old English annals?,anglo - saxon chronicle,Anglo-Saxon Chronicle,0.32450541853904724,0.9999999403953552
5abadcb35542996606241647,The languages Hussein Ali Mahfouz studied are spoken by how many people?,330 million,more than 330 million people,0.31562116742134094,0.7530044317245483
5ab7f78f5542991d322237e6,Co-Dependents' Day is an episode of a tv show season which began when?,"march 21, 2004","Sunday, November 2, 2003",0.4675436019897461,0.767471432685852
5a79178d554299029c4b5ef9,Which member of the music group Guy spearheaded the fusion genre New Jack Swing with Bernard Belle in the 1980's? ,teddy riley,Teddy Riley,0.5226523876190186,1.0
5a8c5eca554299240d9c213d,What are the anchor stores for the shopping mall constructed by C.J. Segerstrom & Sons in California?  ,"macy ' s stores, sears, nordstrom, bloomingdale ' s, and saks fifth avenue","three Macy's stores, Sears, Nordstrom, Bloomingdale's, and Saks Fifth Avenue",0.5303871631622314,0.9607218503952026
5ae5c212554299546bf82f4b,The Clavivox was invented by an American composer who was born Harry Warnow in what year?,1952,1908,0.9919906258583069,0.3689277470111847
5ae736cb5542991bbc9761c2,This aircraft carrier served as a recovery ship for this flight which circled the earth how many times?,two,three,0.43148326873779297,0.8061562776565552
5ab9b939554299743d22ebca,"What is the name of this American entrepreneur-businessman and author from Michigan, who incumbent Governor Jennifer Granholm was elected over in the 2005 Michigan gubernatorial election?",dick devos,Dick DeVos,0.9670907855033875,1.0
5a8463d05542990548d0b2a5,What American actress stars in Tainted?,shari shattuck,Shari Shattuck,0.9460791349411011,1.000000238418579
5a7da6015542995f4f40229d,What was the third studio album released by Richard Melville Hall?,the saga continues,Everything Is Wrong,0.352496474981308,0.21369802951812744
5ab2f85b55429929539468dc,The Oera Linda Book is a manuscript written in a language spoken between what centuries?,8th and 16th centuries,8th and 16th centuries,0.39663949608802795,1.000000238418579
5a75f7db5542994ccc918670,"Which breed of dog was first recognized by their country's official kennel club, the American Hairless Terrier or the Saint-Usuge Spaniel? ","toy manchester terrier the toy manchester terrier is a breed of dog, categorized as a terrier. the breed was bred down in size in north america from the manchester terrier, and is placed in the toy group by the american kennel club and the canadian kennel club ( the manchester terrier is placed in the terrier group. ) neither the federation cynologique internationale nor the kennel club recognize a toy variety of the manchester terrier. american hairless terrier the american hairless terrier",The American Hairless Terrier,0.05813239887356758,0.5751667022705078
5abfa5fb5542990832d3a183,"Where is the  city and ""comune"" in Emilia-Romagna in which talian Renaissance painter ;Ludovico Mazzolino located ",tiriolo tiriolo,"northern Italy,",0.4262165427207947,0.27726706862449646
5ae588cb55429960a22e0300,"Which plant, the Chaerophyllum or the Cryptanthus, can be found in various places across the world?",chaerophyllum chaerophyllum,Chaerophyllum,0.13419082760810852,0.9653797149658203
5a7ab1e955429931da12c95d,Where are the main administrative offices of the institute located where K. S. Babu earned his PhD in 1986?,university of hawaii,Honolulu,0.4711240530014038,0.6144288778305054
5a79c8945542994bb945709e,"What year did the director of ""Madadayo"" die?",1936,1998,0.10415996611118317,0.44672173261642456
5ac0805f5542992a796ded29,"When was the author of ""Albert Speer: His Battle with Truth""  convicted? ",1966,1968,0.05678071826696396,0.7010396122932434
5ab310bb554299233954fef9,"Which author found inspiration in their career prior to writing, Hart Crane or John le Carré?",t. s. eliot,John le Carré,0.6851413249969482,0.24114486575126648
5ade4801554299728e26c6ab,Wolf and Sheep was screened at which 2016 film festival?,cannes film festival,69th Cannes Film Festival,0.5768135786056519,0.8039824962615967
5aba33985542994dbf0198c3,Who was undefeated since the Athens games with 28 medals?,michael phelps,Michael Phelps,0.5048743486404419,1.0
5ac3e01d5542997ea680c969,Dianne Hiles is the current Australian Greens candidate for which 1968 federal proclamation? ,sydney,Division of Sydney,0.35210877656936646,0.7398489713668823
5ab3a84b554299233954ff7b,What year did a Russian soprano opera singer born in October 1926 leave Russia with her cellist husband and daughter?,1974,1974,0.9901853799819946,1.0
5ab8723c55429934fafe6dbc,The 2013–14 Phoenix Suns season brought back a player who now plays for what team?,new york knicks,Houston Rockets,0.6490268111228943,0.5943776965141296
5a8ad2f3554299515336138d,"Vices and Virtues, coincidentally released just four days after ""Vices & Virtues"" by Las Vegas band Panic! at the Disco, was the second studio album by which Canadian rock band?",art of dying,Art of Dying,0.8813282251358032,1.0000001192092896
5a83a7e15542992ef85e2347,Who voices Homer Simpson's character on the animated television series? ,dan castellaneta,Daniel Louis Castellaneta,0.4472031593322754,0.7627593278884888
5ab9625e55429970cfb8eaa9,Fort Snelling spurred growth of Saint Paul was located in this county?,ramsey county,Hennepin County,0.3272056579589844,0.4871458113193512
5a77b1a75542992a6e59df8d,"Which American artist, who also illustrated works by Bill Nye and George W. Peck, illustrated an 1876 novel by Mark Twain about a young boy growing up along the Mississippi River?","true williams truman w. "" true "" williams","Truman W. ""True"" Williams",0.5452080368995667,0.9693152904510498
5a8612d45542996432c5719b,Are both Grapico and Izze artificially flavored soft drinks?,artificially flavored carbonated soft drink with a purple color and a grape taste,no,0.08495307713747025,0.06035167723894119
5a8f2fed55429918e830d1c7,Both Bo Diddley and The Yardbirds played which common genre of music during their careers?,rock and roll,rock and roll,0.5318928956985474,1.0
5a78ce5d55429974737f78ac,The southernmost administrative region of Denmark is well-known for creating what products?,beer and soft drinks,beer and soft drinks,0.7105165719985962,1.0
5ae7f6be554299540e5a56db,Jim Betts ran against the first American to orbit what?,,Earth,0.17338165640830994,0.28529179096221924
5a7bc5f255429927d897c03e,Luther: The Calling is based on the BBC crime drama comprising six episodes that were run in which year?,2010,2010,0.7305980324745178,1.0
5a88b513554299206df2b338,"What type of place does Regency Road, Adelaide and Klemzig, South Australia have in common?",major intersections,city,0.3916023373603821,0.2943029999732971
5ac0e0c75542997d64295a6e,Reggaetón Lento is a song by the boy band formed on which date?,7 october 2016,"December 13, 2015",0.3480069637298584,0.5925648212432861
5a7284c85542991f9a20c4c0,What team is coached by former head college coach Connie Yori?,nebraska cornhuskers,Nebraska Cornhuskers women's basketball,0.4462260603904724,0.7509298920631409
5a7263e05542997f82783998,What medieval fortress is believed to refer to a chapel at the bottom of a hill?,"what medieval fortress is believed to refer to a chapel at the bottom of a hill? saranta kolones saranta kolones ( greek : καστρο σαραντα κολωνες, forty columns castle ) is a ruined medieval fortress inside the paphos archaeological park and it is located just north of the harbour of paphos, on the island of cyprus. it takes its name from the large number of granite columns that were found on the site and probably once formed part of the ancient agora. the byzantine castle is believed to have been built at the end of the 7th century ad to protect the port and the city of nea pafos from arab raids and later remodeled by the lusignans. the fortress had a three - metre thick wall with four huge corner towers and another four intermediary towers along the joining walls and moat surrounding the castle. access was across a wooden bridge spanning the moat. the square courtyard measured 35 metres long by 35 metres wide, with a tower at each corner. the main entrance was through a fifth, horseshoe - shaped tower on the east side. glamoc fortress glamoc fortress ( bosnian : "" glamocka tvrđava "" ) is a medieval fortress located on the north slopes of staretina mountain just above town of glamoc. the construction of the fortress started as early as 14th century. nicopsis nicopsis, nikopsis, or nikopsia ( greek : νικοψις ; georgian :, ) was a medieval fortress and town on the northeastern black sea coast, somewhere between the towns of tuapse, russia, and new athos, abkhazia / georgia. it features in the medieval greek and georgian sources as a byzantine outpost and then as the northwestern extreme of the kingdom of georgia. a center of christianity in the region known as zichia, nikopsis was at times a byzantine bishopric and was believed to be a burial place of the apostle simon the canaanite. # # pe mountains, 2 to south of the town of asenovgrad, on a high rocky ridge on the left bank of the asenitsa river. asen ' s fortress is 279 m above sea level. fortress of klis the klis fortress ( croatian : "" tvrđava klis "" ) is a medieval fortress situated above a village bearing the same name, near the city of split, in central dalmatia, croatia.",Bonkyll Castle,0.09037211537361145,0.3164425492286682
5ab96bf15542996be20204d8,Who was the biological father of the emperor who built the Nemi Ships?,,Germanicus,0.3241020441055298,0.19546237587928772
5addfdf65542992200553bd2,The Last Run is a drama film that stars which Lithuanian-American actor?,ruben carbajal ruben carbajal,Vyto Ruginis,0.17332714796066284,0.2755856513977051
5ac06e24554299294b218fd1,What was the manager for the 1891 Cincinnati Kelly's Killers also commonly known as?,king kelly,"$10,000 Kelly",0.7894163727760315,0.5349327921867371
5adc914d5542994ed6169b90,The British longhair is defined by what registries?,various,domestic cat,0.2549215257167816,0.18954703211784363
5addc79d5542995b365fab7b,"Which episode of SpongeBob SquarePants aired first, The Clash of Triton or To SquarePants or Not to SquarePants?""","the clash of triton "", also known as "" neptune ' s party "", is the 26th episode of the sixth season and the 126th overall episode of the american animated television series "" spongebob squarepants "". it originally aired on nickelodeon in the united states on july 5, 2010. spongebob squarepants : plankton ' s robotic revenge spongebob squarepants : plankton ' s robotic revenge is an action - adventure video game based on the television series "" spongebob squarepants "". it was released in october 2013 for wii u, wii, nintendo 3ds, nintendo ds, playstation 3, and xbox 360. the game was developed by behaviour interactive and published by activision, who took over the license from previous "" spongebob squarepants "" video game publisher thq after the company ' s bankruptcy and liquidation. spongebob squarepants ( season 6 ) the sixth season of the american animated television series "" spongebob squarepants "", created by former marine biologist and animator stephen hillenburg, aired on nickelodeon from march 3, 2008 to july 5, 2010, and contained 26 episodes, beginning with the episode "" krabby road "". the series chronicles the exploits and adventures of the title character and his various friends in the fictional underwater city of bikini bottom. the season was executive produced by series creator hillenburg and supervising producer paul tibbitt, who also acted as the showrunner. in 2009, the show celebrated its tenth anniversary on television. the documentary film titled "" "" premiered on july 17, 2009, and marked the anniversary. "" spongebob ' s truth or square "", a television film, and the special episode "" to squarepants or not to squarepants",To SquarePants or Not to SquarePants,0.07088968902826309,0.16768592596054077
5aba7a22554299232ef4a2e7,The Indigenous Team of the Century's coach played over how many games at senior level?,400,400,0.43887120485305786,1.0
5ab6644655429954757d327d,"What team competed in six competitions in their 116th season, and four in their 117th?","luton town f. c. season the 2001 – 02 season was the 116th season in the history of luton town football club. the club ' s 22nd - place finish in division two in 2000 – 01 meant they competed in division three for the first time in 33 years. after a summer of upheaval from manager joe kinnear, the club comfortably secured automatic promotion by finishing in second place in the league, 18 points ahead of their nearest rivals. cup competitions proved to be far less of a success, with luton exiting the fa cup, league cup and football league trophy at the first hurdle. british youth band association the british youth band association, or byba, was formed in 1974 by david loader, john johnson and glen carter. it aims to promote the marching band activity, to encourage the social aspects of bands and to enhance personal development through all aspects of bands. byba has also set up rules for contests, and divided all marching bands into classes. the 1992 season saw 117 units marching across the novice, contest, championship and premier classes. by the 2003 season, the system had changed into 40 units marching across divisions 1, 2, 3, 4 and the cadets league. the 2007 season saw division 4 renamed as the junior division, and the introduction of the associate division, allowing for units of any age. as of the 2008 season, byba run an individual & ensembles showcase. in 2014, the class system was changed to the premier class, championship class, associate class, traditional class and cadet class and six competitions are run each year. 2015 arizona cardinals season the arizona cardinals season was the franchise ' s 117th season, 96th season in the national football league and the 28th in arizona. it was also the team ' s 10th season playing their home games at university of phoenix stadium and the third under head coach bruce arians. the cardinals clinched their first nfc west title since 2009, in addition to the first 13 - win season in franchise history. they also clinched a first round bye for the first time in franchise history. 2016 – 17 fc barcelona",Football Club Barcelona,0.05858408659696579,0.2811013162136078
5a8edb7f55429917b4a5bdeb,Is 4 World Trade Center or Trump Palace Condominiums higher?,"it is the third tallest skyscraper at the rebuilt world trade center, behind one and 3 world trade center",4 World Trade Center,0.03926209360361099,0.6308375000953674
5a8e341c5542995085b373d6,Were either Hou Hsiao-hsien or Kenny Ortega winners of an Academy Award?,kenny ortega,no,0.07487373054027557,0.11024421453475952
5ab931475542991b5579f12f,"Which country in Florida is the airport associated with transportation in Jacksonville, Florida?",florida,Duval County,0.09045668691396713,0.48095571994781494
5a731c205542994cef4bc45d," A business such as Eatza Pizza or Pizza Fusion, which have more then 10 locations are considered to be what?","franchised canadian pizza fast - food restaurant, with its headquarters in etobicoke, toronto. its restaurants are mainly in the province of ontario. other locations operate in quebec, nova scotia, and in western canada. franchises in western canada are mostly run through alberta - based subsidiary pizza 73, and in non - traditional locations such as university campuses and movie theatres throughout canada. it has over 500 locations, including over 150 non - traditional locations. eatza pizza eatza pizza was a buffet - style restaurant chain founded in arizona in 1997. as recently as 2007, it was one of the largest all - buffet pizza chains in the united states, with 112 locations in 14 states and puerto rico. pizza 73 pizza 73 is a canadian restaurant chain that offers a number of different styles of pizza, along with chicken wings. it has been operated by pizza pizza since 2007. toronto - based pizza pizza had acquired the restaurant for a total of $ can70. 2 million. there are 89 locations throughout western canada, which include the provinces of british columbia, alberta, and saskatchewan. the restaurant ' s name originates from its original phone number : 473 – 7373. founded by david tougas and guy goodwin in 1985, pizza 73 is headquartered in edmonton, alberta, canada. monical ' s pizza monical ' s pizza is an american regional pizza chain, which as of 2017, consists of over 60 locations in illinois, indiana, missouri and wisconsin. about half of the locations are franchised, while the others are owned by the corporation. monical ' s is known for its thin crust pizza, topped with garlic salt and basil which customers often dip into the monical ' s sweet & tart french dressing, and is cut into small squares ( about 1. 5 in 1. 5 inches square ) rather than wedges, as seen at most pizza places. aurelio ' s pizza aurelio ' s pizza is an illinois restaurant chain which centers its business around the thin crust variety of chicago - style pizza. aurelio ' s pizza has three corporate owned stores and 37 franchised locations in 6 states. aurelio ' s pizza is the oldest chicago pizza franchise restaurant, franchising since 1974. pizza fusion pizza fusion is a deerfield beach, florida - based pizza restaurant chain",restaurant chain,0.13962699472904205,0.363121896982193
5a7b971255429927d897bff3,What season of Gilmore Girls featured an actress as a maid of honor who had also played the role of Winnie Foster?,2000 – 07,thirteenth,0.05008765310049057,0.29709959030151367
5a8ced46554299441c6b9f82,"When was the father of the professional ice hockey player with the middle name ""Fosgaard"" born?",8 may 1989,"June 13, 1960",0.736598551273346,0.6803811192512512
5a7c988755429935c91b524d,"A play that was first performed on February 16th, 1728, at the Theatre Royal, was written by an English novelist who was also the author of what novel?",henry fielding,Tom Jones,0.060676224529743195,0.5092944502830505
5ac175635542994ab5c67d4b,Who replaced the manager of the Aston Villa that began at Leeds United?,martin o ' neill,Martin O'Neill,0.5334905385971069,0.9999998807907104
5a835b88554299123d8c2101,Arnold Richards was the former chair of what organization that is a member of the Center for Jewish History?,"yivo. gershon galil gershon galil is professor of biblical studies and ancient history and former chair of the department of jewish history at the university of haifa, mount carmel, haifa, israel. david n. myers david n. myers ( born 1960 ) is the president & ceo of the center for jewish history in new york. he is also a professor of history at the university of california, los angeles, where he holds the sady and ludwig kahn chair in jewish history. his research focuses on modern jewish intellectual and cultural history. israel bartal israel bartal ( born october 22, 1946 in tel aviv, israel ), is avraham harman professor of jewish history, and the former dean of the faculty of humanities at hebrew university ( 2006 – 2010 ). since 2006 he is the chair of the historical society of israel. he served as director of the center for research on the history and culture of polish jewry, and the academic chairman of the project of jewish studies in russian at the hebrew university of jerusalem. professor bartal was the co - director of the center for jewish studies and civilization at moscow state university. bartal received his phd from hebrew university in 1981. he focuses his research on the history of the jews in palestine, the jews of eastern europe, the haskalah movement, jewish orthodoxy and modern jewish historiography. center for jewish history the center for jewish history is a partnership of five jewish history, scholarship, and art organizations in new york city : american jewish historical society, american sephardi federation, leo baeck institute new york, yeshiva university museum, and yivo institute for jewish research",YIVO,0.14854751527309418,0.2619240880012512
5a7a1f795542996c55b2dd1b,"If Selfridges in London is the UK's second largest shop, which store - today owned by the State of Qatar - is the biggest?",harrods,Harrods,0.28001418709754944,1.0
5abb7ff15542996cc5e4a015,Jamal Igle was known for illustrative work on which DC Comics publication?,supergirl,Firestorm,0.30013808608055115,0.2985001802444458
5a84b5ac5542991dd0999da4,"Which Bulldog includes breeds such as ""Standard"" and ""Classic,"" the French Bulldog or the American Bulldog?",american bulldog,American Bulldog,0.050817668437957764,1.0
5a88a5645542997e5c09a679,"Which was published first, Take It Easy or Personal Preference?",take it easy,Take It Easy,0.17283335328102112,1.0
5a8bba645542995e66a474e5,When was the  Australian competition NSWRL formed in which H Kaufman was a rugby league player?,,8 August 1907,0.07356232404708862,0.05842716619372368
5a73024f5542991f9a20c5fc,what year was the cover artist of Multiverse: Exploring Poul Anderson's Worlds born ?,bob eggleton,"September 13, 1960",0.5483933091163635,0.15200886130332947
5ab68a71554299710c8d1ec2,"Which breed of Dog was developed in Germany, The Large Münsterländer or Bracco Italiano?",large munsterlander,The Large Münsterländer,0.0851331576704979,0.978039026260376
5a78f18855429974737f7915,"Orange is the New Black, starring Annie Golden as Norma Romano, takes place in which minimum-security federal prison?",fci danbury,FCI Danbury,0.3947391211986542,1.0
5abb729b5542993f40c73af4,On what part of U.S Route 56 can you listen to the KCTV?,east – west united states highway that runs for 640 mi in the midwestern united states. the highway ' s eastern terminus is at u. s. route 71,The highway's eastern terminus,0.0310246292501688,0.7450454235076904
5ae490a85542995ad6573d9d,Reinhold O. Schmidt was a UFO contactee in the same era as which Polish-American citizen?,george adamski,George Adamski,0.9633179306983948,1.0
5a796bfd55429970f5fffeac,What adorns the archaeological artefact excavated by Thomas Bateman on 3 May 1848?,benty grange helmet,A simple iron boar crest,0.6085329651832581,0.30616194009780884
5a7c6c9d554299683c1c6302,In what county was Duffy Jackson born?,"freeport, new york",Nassau County,0.18968035280704498,0.235294371843338
5ac0fd56554299012d1db679,Carrie Coon plays Margo Dunne in a 2014 film set in what state?,missouri,Missouri,0.9912962913513184,1.0
5a777ca855429949eeb29e6a,What company produced both The Little Mermaid and The Strongest Man in the World?,walt disney feature animation,Walt Disney,0.158748596906662,0.7108021378517151
5a909a1a55429916514e7506,"Who played Dominic Toretto in all eight films, starting in 2001, from Universal's biggest film franchise ever?",paul walker,Vin Diesel,0.7694620490074158,0.3487699627876282
5a734ca85542994cef4bc51b,Alhambra and Tsuro are both examples of what type of game?,yeseria,tile-based board game,0.17851662635803223,0.2080306112766266
5a82028a554299676cceb1d6,What defines Downers Grove as a thriller?,moods they elicit,by the moods they elicit,0.4146801829338074,0.8726659417152405
5ac43ddf5542995c82c4ad08,"What substance is always in a trap to prevent the passage of anything from either direction,  even sewer gases? ",water,water,0.6938428282737732,1.0
5ae644cc55429908198fa568,"Which Independent Spirit Award was an actress, who was in a film directed by Neil LaBute, nominated for?",julianne moore,Best Female Lead,0.43361222743988037,0.3304538428783417
5adfec5f55429942ec259b8d,Are Mirpur University of Science and Technology and University of Debrecen both Universities located outside of the United States?,"it is the only public - private hybrid system of higher education in the united states that is so construed, although cornell university, the university of delaware, and rutgers university represent alternative types of public -",yes,0.04978063702583313,0.024624928832054138
5a749e1855429979e28829c3,"Which tennis player is older, Emilio Sánchez or Andrei Olhovskiy?",arantxa,Emilio Ángel Sánchez Vicario,0.17331233620643616,0.16741639375686646
5ae31ca155429928c4239608,Lucy Pevensie is a character in the series of fantasy novels that have sold more than how many copies?,seven,100 million,0.0723574161529541,0.28941604495048523
5a79cabc5542994f819ef0a1,Who was the final champion of the Thailand Masters that was from Hong Kong?,marco fu,Marco Fu,0.9402354955673218,1.0
5a77a3a355429967ab105211,James Davidson reported on which infamous American serial killers?,the harpe brothers,the Harpe brothers,0.9051302671432495,1.0
5ae55ec855429908b63265f5,The 45th president of the United States did what to the Grand Hyatt New York?,modernized the outside of the building and renovated the inside,modernized the outside,0.22282899916172028,0.7833366394042969
5ae14b0655429920d52343a6,Bangalore Naatkal starred which actor and photographer?,arya,Ramanaidu Daggubati,0.6165465116500854,0.21601636707782745
5a74f8235542993748c89766,The Havanese and the Black Mouth Cur are both which kind of animal?,dog,Dogs,0.3245173394680023,0.8241755366325378
5adf8a065542992d7e9f9392,In what year did the Tornoto International Film Fesitval premiere a movie produced by BBC Films?,2011,2011,0.02141978219151497,1.0
5a7a0201554299029c4b5f9e,"Which of the starting pitchers for Team USA in the Baseball at the 2000 Summer Olympics was not born August 29, 1977?",roy oswalt and ben sheets,Ben Sheets,0.28941795229911804,0.6705301403999329
5ac322c95542995ef918c117,"Which magazine had more previous names, Watercolor Artist or The General?",the general,The General,0.37852293252944946,1.0
5abc184a5542993a06baf863,Who directed the 2015 South Korean drama film starring Hwang Jung-min?,lee il - hyung,Lee Seok-hoon,0.19456443190574646,0.5723966956138611
5ae798ce55429952e35ea995,The type of language spoken in Cadore is of which family?,germanic or celtic,Romance language,0.13935884833335876,0.35195550322532654
5ae61e7555429929b0807adf,Renzo Gracie has a victory over the UFC champion who was one of the pioneers of what sports organization?,frank shamrock,MMA,0.04690105840563774,0.44435977935791016
5a71278c5542994082a3e5e2,What North Carolina native did Danja produce songs for?,justin bieber,J. Cole,0.360509991645813,0.49408721923828125
5ab91ef3554299753720f708,"Gene Sculatti write for CREEM sometime in the 60s or 70s, what famous term did CREEM coin for describing a genre of rock?",punk rock,"""punk rock",0.30305737257003784,0.8889251947402954
5ae3376455429928c4239688,"What NFL Team, undefeated in 1972, had on their staff the coach of the 2004 Florida Atlantic Owls football team?",baltimore colts,Miami Dolphins,0.928941011428833,0.6296257972717285
5a8c7057554299653c1aa066,Both the 2010–11 UEFA Champions League knockout phase  and 011 UEFA Champions League Final were held at what London stadium?,wembley stadium,Wembley,0.8032095432281494,0.9350974559783936
5a8e08ab5542995085b37393,Who is the mother of the king that Walchelin de Ferriers was principal captain to?,marie de couc,Duchess Eleanor of Aquitaine,0.2698022127151489,0.394239217042923
5ac19ff65542994d76dcce8f,Is The Devils of Loudun and Maskarade both operas?,"the devils of loudun ( opera ) die teufel von loudun ( "" the devils of loudun "" ) is an opera in three acts written in 1968 and 1969 by polish composer krzysztof penderecki, and then revised in 1972 and 1975. it has a german libretto by the composer, based on john whiting ' s dramatization of aldous huxley ' s novel of the same name. the devils of loudun the devils of loudun is a 1952 non - fiction novel by aldous huxley. it is a historical narrative of supposed demonic possession, religious fanaticism, sexual repression, and mass hysteria that occurred in seventeenth - century france surrounding unexplained events that took place in the small town of loudun. it centers on roman catholic priest urbain grandier and an entire convent of ursuline nuns, who allegedly became possessed by demons after grandier made a pact with satan. the events led to several public exorcisms as well as executions by burning. jeanne des anges jeanne des anges, also known as jeanne de belcier ( 2 february 1602 – 29 january",yes,0.03307865187525749,-0.03940150514245033
5ab88c075542991b5579efbe,"Which ""The Chronicles of Narnia"" character is prominently featured in ""The Lion, the Witch and the Wardrobe"" and is a close friend with Lucy Pevensie whom she meets in the Lantern Waste.",mr. tumnus tumnus,Mr. Tumnus,0.8157103061676025,0.9756467938423157
5a7438ec55429979e28828b8,W. Tresper Clarke High School is in what county?,westbury ( technically in salisbury ) new york,Nassau County,0.09178439527750015,0.29780271649360657
5a7663665542992d0ec060d3,What election will take place on the same day as the United States Senate election in Texas?,texas gubernatorial election,The 2018 Texas gubernatorial election,0.10876835137605667,0.9222704768180847
5a737d3c55429908901be2c8,"I Can See Your Voice, a reality show from South Korea, offers what kind of performers a chance to make their dreams of stardom a reality?",talented singers,singers,0.8975194096565247,0.855050802230835
5a75e16055429976ec32bc6a,Miller County is named after a governor who was born in which year ?,1776,1776,0.8939282894134521,1.000000238418579
5ab46d195542991751b4d76a,Whistle and Yodel both specialize in what service?,media monitoring,delivery service company,0.33082714676856995,0.11995134502649307
5ae1d32a554299492dc91b9c,What year did Fifty Shades of Grey release?,2015,2011,0.44525259733200073,0.6635050177574158
5ac4edf155429924173fb4e3,One of the actors in the film Dhruva Natchathiram was awarded an Honorary Doctorate by the People's University of Milan in what year?,1936,2011,0.570574164390564,0.49515849351882935
5a861ea85542994775f60700,Were Robert Holdstock and H. L. Mencken both known for being satirists?,h. l. mencken,no,0.13724163174629211,0.10259447246789932
5ae0aabc55429945ae9593fe,Veljko Čubrilović was involved in the assassination of which heir to the Austro-Hungarian throne?,archduke franz ferdinand of austria,Franz Ferdinand Carl Ludwig Joseph Maria,0.6416150331497192,0.6770458221435547
5a7c4e655542990527d55489,Which actress does this Netflix's project by Nick Bernardone and Tina Fey star in the title role?,ellie kemper,Ellie Kemper,0.32070809602737427,1.0
5a7e058f5542995f4f402390,Ann Killion co-authored a memoir with the American soccer goalkeeper who won how many Olympic golds?,,two,0.10285107791423798,0.4160851836204529
5a7ef6b35542994959419a94,What region of Italy was Giorgio Pini born in?,bologna,Emilia-Romagna Region,0.76250159740448,0.33544039726257324
5adcf8155542990d50227d6a,"What is the name of  rocker, who was awarded ""Rock Goddess of the Year"" in the Annual Loudwide Music Awards, who sang with high pitched screams in her band's albums?",maria brink brink,Maria Brink,0.9180117845535278,0.9643858671188354
5a778d7855429967ab1051fa,"Who has a dedication on the score of the one-act opera buffa, Mavra, and whose music made a lasting international impression as a Russian composer?","pushkin, glinka and pyotr ilyich tchaikovsky",Pyotr Ilyich Tchaikovsky,0.46166688203811646,0.8322542309761047
5ae26b5f5542992decbdccf8,What was the occupation of the man who played a leading role in developing a man-portable recoilless anti-tank rocket launcher weapon?,physicist,American rocket engineer,0.9164218902587891,0.47706663608551025
5a8ba3ff55429971feec4744,Stokely Webster has paintings can be found at the official residence of whom?,mayor of the city of new york,Mayor of the City of New York,0.06671031564474106,1.0
5a85fc995542996432c5715f,"Who won more academy awards,  Joseph L. Mankiewicz or Tony Kaye?",joseph l. mankiewicz joseph leo mankiewicz,Joseph Leo Mankiewicz,0.25455987453460693,0.9529644250869751
5a8efb5a55429918e830d172,What country is the member of Gujarat Legislative Assembly and parliament representing?,india,Jamnagar,0.3587380051612854,0.46474766731262207
5a7cd66a554299452d57ba90,"Which band had more members, Semisonic or Cake?",semisonic semisonic,Cake,0.40255242586135864,0.18526341021060944
5ac0dcf25542996f0d89cc2c,Who is writing a book about the Koch family who control the second-largest privately owned company in the United States?,jane mayer,Jane Mayer,0.8867173194885254,1.0
5ab9d0b755429955dce3ed8f,"Which sister of Margarita ""Peggy"" Schuyler Van Rensselaer is sometimes called Betsey?",angelica schuyler church,Elizabeth Hamilton,0.4656039774417877,0.3603103756904602
5a90cb205542995651fb51fe,Who was the probably maternal grandfather of Edmund II?,azai nagamasa,Thored,0.6490335464477539,0.25335243344306946
5ae198bf5542997b2ef7d20d,Were Chad Gray and Dickie Peterson both singers?,,yes,0.03623918443918228,0.4865747094154358
5ab36c3f55429969a97a8146,Who designed the theater where the London Philharmonic Orchestra plays? ,frank matcham,theatrical architect Frank Matcham,0.9767764210700989,0.7610408067703247
5ab278745542997061209617,"What guitarist played with both Device and the American industrial rock group whose debut album was named ""Short Bus""?",geno lenardo,Geno Lenardo,0.5898364782333374,0.9999999403953552
5ae3dcc05542991a06ce9a33,"Thomas Tull produced the comedy movie The Hangover, which was based in which city?",las vegas,Las Vegas,0.8005987405776978,1.0
5a75639255429916b01642f7,What role did Ben Keaton play in the british film East is East written by Ayub Khan-Din?,,a priest,0.09140895307064056,0.15311011672019958
5a7619765542992db9473728,"In 1632, where was one of the most highly acclaimed English architects born?","30 october 1632 [ o. s. 20 october ] – 8 march 1723 [ o. s. 25 february ] ) is one of the most highly acclaimed english architects in history. kerry downes kerry john downes ( born 1930 ) is an english architectural historian whose speciality is english baroque architecture. he is the son of the organist ralph downes ( 190493 ). he studied at the courtauld institute of art, where he was inspired by the lectures of margaret whinney. he has written about ( among other things ) the english architects nicholas hawksmoor ( 1661 1736 ), sir john vanbrugh ( 16641726 ) and sir christopher wren ( 16321723",East Knoyle,0.20881086587905884,-0.0012532640248537064
5ae76e615542997ec2727647,Alternative facts is a phrase use by this U.S. Counselor to the President born in what year?,2017,1967,0.32003486156463623,0.38169577717781067
5ac3d9135542995c82c4ac4c,What is the population of the city that Munsonville is in the northwest corner of?,nelson,729 at the 2010 census,0.13450303673744202,0.13862740993499756
5a85441f5542997175ce1faa,A relative of the emu is native to which continent?,australia,Africa,0.3017771244049072,0.6175062656402588
