question_id,question,model_answer,ground_truth,confidence,cosine_sim
5adc8b5a5542994d58a2f648,Which debut album contained a 1999 mega-hit song created by Maurizio Lobina and Jeffrey Jey?,,Europop,0.9940117001533508,0.25390106439590454
5a83587f5542990548d0b1de,When was the college which Albert Simons taught at founded?,,1770,0.9328978657722473,0.21573004126548767
5a81ea115542995ce29dcc78,"The compilation EP ""COM LAG "" by Radiohead collects many B-side singles from their album released in the UK by what record company?",,Parlophone Records,0.9806473851203918,0.07888089120388031
5ab61140554299110f2199d7,Who is known for composing  American Beauty: Original Motion Picture Score and many other film scores?, thomas newman,Thomas Montgomery Newman,0.9818042516708374,0.9185857772827148
5ab3460055429976abd1bc80,"What singer-songwriter from Derry appeared on Paul van Dyk's 2012 album, Evolution?",,Johnny McDaid,0.9857291579246521,0.11716435104608536
5a758c925542992db947367b,Francisco Mela performed with which American Jazz bassist and singer born in 1984 ?,,Esperanza Spalding,0.9403872489929199,0.19885368645191193
5ae713af554299572ea546bb,Where did Mark Pavelich win Gold in 1980?,,Soviet Union,0.9362408518791199,0.17557768523693085
5a8fb5905542997ba9cb32f6,The Party Machine with Nia Peeples was executive produced by the talk show host whose show originally ran during what time period?,,from 1989 until 1994,0.4392513334751129,0.18311500549316406
5a8ce15d554299653c1aa12f,did Robert Wise have more award nominations than Zoltan Korda?,,yes,0.9977371096611023,0.4865747094154358
5a8e276b5542995a26add468,"Which band formed first, Swervedriver or Incubus?",,Swervedriver,0.7629591226577759,0.2563224732875824
5a89e2ba5542992e4fca8441,Hugh Milburn Stone stared ina tv series created by what writer?,,John Meston,0.9955123662948608,0.1642426997423172
5ae4183f5542996836b02c40,"What was the goal as a photographer of the man whose ""Message from the Interior"" was published by Eakins Press?",,"to make pictures that are ""literate, authoritative, transcendent""",0.3556229770183563,0.10769687592983246
5a7248665542990c210a40b1,What is the colloquial name of the professional football team in which striker Frederico Chaves Guedos played? ,,Rooster,0.9940544962882996,0.32912933826446533
5ac3b39e554299204fd21e09,Do Dillingham Airport and Rafael Hernández Airport both handle civilian (passenger) service?,,yes,0.991904616355896,0.4865747094154358
5a8fae205542997ba9cb32ec," What type of television show did Dylan Everett star in, in 2015?",,American-Canadian mystery-drama,0.9945067763328552,0.07260612398386002
5a77c09555429967ab105262,"What is the species of animal which the town of Antelope, Kansas was named after?",,Antilocapra americana,0.9919029474258423,0.15160030126571655
5ade630e55429975fa854eb7,The genus containing lions also contains several poorly known what?,,Old World fossil representatives,0.9969608187675476,0.060357287526130676
5ab506a05542990594ba9cd6,"Which has more species, Sonerila or Scaevola?",,Sonerila,0.7797164916992188,0.19409380853176117
5a8b429f5542995d1e6f132c,Stella Maxwell has been a model for a famous fashion shown since when?, 2015,Since 2015,0.8625038266181946,0.7596737146377563
5ab871725542990e739ec8f8,"Which band has the guitarist Gorden Mack, Red House Painters or Daughtry?",,Red House Painters,0.9954347610473633,0.1768469214439392
5a7e4af3554299495941998c,The founder of the Ali Akbar College of Music was known for his virtuosity in what musical instrument?, sarod,the sarod,0.7216151356697083,0.9055217504501343
5ab2c7ef554299545a2cfa73,When did the predecessor of The Eyes of Nye first air?,,"September 10, 1993",0.7947811484336853,0.10790609568357468
5a8ba9d255429971feec4759,Camp Courtney was named after the Major killed in action at the battle codenamed what?, okinawa,Operation Iceberg,0.7026820778846741,0.24325689673423767
5ae136375542997b2ef7d12f,"what was the birth date of the poker player that wrote ""Super/System""?",,"August 10, 1933",0.991238534450531,0.07867060601711273
5ab235ed5542993be8fa98c8,"What is the nationality of the composer of the Opera ""Iphigénie en Aulide"" ?", french,Italian,0.5488861799240112,0.626679539680481
5a8cddd1554299441c6b9f3a,In what 2 countries did both X-Large and A Bathing Ape have stores?,,Japan and Hong Kong,0.9964832663536072,0.06226009130477905
5abdd8d95542991f6610606a,How many episodes did the season of The Simpsons which featured the voice of Lisa Kudrow contain?, twenty - three,It contains twenty-three episodes,0.4897273778915405,0.481563538312912
5ae3789b5542992e3233c412,Riom Trial was headed by the French general who reached what distinction?, marshal philippe petain,Marshal of France,0.15735435485839844,0.7056148052215576
5ae4cf975542990ba0bbb151,What line featured characters from a DC Comic creator by Bob Kane and Bill Finger?,,action figure toyline,0.9927616119384766,0.13547614216804504
5ab8cd3d5542991b5579f009,How did the name of Peter Gifford's rock band (1980-1987) come to be chosen?,,drawing the name out of a hat,0.9402921199798584,0.12782037258148193
5a81537355429926c1cdad20,What conference champions were putted against each other in the first NBA Finals in which the Orlando Magic's played?,,Eastern Conference champion Orlando Magic against the Western Conference champion Houston Rockets.,0.8662729859352112,0.12989231944084167
5a7cef6955429909bec768ad,"Which municipality of Gunnison County, Colorado is now called ""the last great Colorado ski town"" and is located near the Lucky Jack mine?",,"Crested Butte, Colorado",0.9952950477600098,0.11253327131271362
5ae0f5fc554299422ee9957c,Who did Neleus of Scepsis study under in addition to Theophrastus in the Peripatetic school?,,Aristotle,0.6223901510238647,0.15834780037403107
5abc081e5542993f40c73c54,Are Wake Forest University and Pennsylvania State University both located in the US?,,yes,0.9937084913253784,0.4865747094154358
5a7fe7f85542994857a7683e,Genealogy is an Armenian supergroup that competed in a 2015 singing contest in what city?,,"Vienna, Austria",0.8720055222511292,0.1183067187666893
5ae389fc5542992f92d8230f,Which episode of season nine of The Simpsons was the last speaking role for Lionel Hutz?, realty bites,ninth,0.6833595633506775,0.14039382338523865
5ac4f8705542995c82c4ad8d,In which Austrian concentration camp was German musician Wilhelm Heckmann (1897-1995) imprisoned?,,Mauthausen–Gusen concentration camp,0.26652899384498596,0.005552405491471291
5a74655b55429974ef308bf0,Which film industry would have films in which Ilya Khrzhanovsky would be the director?,,The cinema of Russia,0.9374328255653381,0.11072103679180145
5ab57673554299637185c5a3,"What public service broadcaster with over 20,950 employees, aired the variety show Welsh Rarebit?",,British Broadcasting Corporation (BBC),0.9972555637359619,0.16859155893325806
5a8765ad5542996e4f3087cf,"Who is affiliated with more countries as a director, Robert Florey and R. G. Springsteen?",,Robert Florey,0.9965731501579285,0.14665526151657104
5ae5cf625542996de7b71a22,What sports team included both of the brothers Case McCoy and Colt McCoy during different years?,,University of Texas Longhorns,0.8299627900123596,0.12304134666919708
5ae515bb55429913cc204584,When did the British philosopher whose works inspired Kate Horsley's interest in Zen die?,,16 November 1973,0.9964140057563782,0.10267403721809387
5ae2eb7f55429928c423955b,"What three time Tony nominee composed ""Ghost Quartet""?",dave malloy dave malloy,Dave Malloy,0.6094464063644409,0.9754311442375183
5a8838885542994846c1ce39,"Which 18th-century canal was longer, the Sandy and Beaver Canal in Ohio or New Jersey's Morris Canal?",,Morris Canal,0.8714442253112793,0.19394682347774506
5a7b241b554299042af8f705,"Who died second, Averroes or Ibn Taymiyyah?",,ibn Taymiyyah,0.9945623874664307,0.11821412295103073
5a8cc7af554299653c1aa11e,"who was part of the heavy metal band Ratt, Stephen Pearcy or Alexander O'Neal?",,Stephen Pearcy,0.9898663759231567,0.17066925764083862
5a86681c5542991e77181644,"What was the profession of elder brother who born on January 24, 1984?",,American professional boxer,0.9958644509315491,0.14561785757541656
5abce3015542993a06baf995,Students from approximately how many nations attend the University from which Shawn Arévalo McCollough received his Masters of Education ?,,approximately 85 nations.,0.21451285481452942,0.13348111510276794
5a7bf84b5542996dd594b875,What Danish drama thriller which takes place in both Denmark and Africa was produced by Sisse Graum Jørgensen?,,In a Better World,0.9897043108940125,0.20533794164657593
5ab70c41554299110f219a9d,"What is the name of the physician who studied the cause of the 1854 Broad Street cholera outbreak in London, England?", john snow,John Snow,0.9749327301979065,1.0
5adbcd475542996e68525240,"In what year did the manager of the singer-songwriter best known for ""American Pie"" die?",,2005,0.8501129746437073,0.264806866645813
5a7fd6fc5542995d8a8ddf31,"Who had more career changes, Charles A. Agemian or Arshile Gorky?",,Charles A. Agemian,0.9199433326721191,0.11948257684707642
5a902d5155429933b8a2048d,"Where is a television transmitter located in Topeka, KS?",,on Windy Hill Road in Maple Hill,0.991473913192749,0.09252607822418213
5a7758895542994aec3b729c," Which American rock band, Sugar Ray or Against the Current gained mainstream fame in the 1990's?",,rock,0.3932323455810547,0.29908487200737
5ae81032554299540e5a572a,Which satellite suburb of Melbourne is partially included in the Electoral district of Bass?, victoria beaconsfield,Pakenham,0.9060001969337463,0.25998014211654663
5a8e42d15542995a26add4a6,"Zhangye and Nan'an, Fujian are both located where?",,People's Republic of China,0.9866178035736084,0.09498349577188492
5abbc3a955429931dba144f9,Where is the first major improved highway located?,,"Wheeling, West Virginia",0.5021155476570129,0.11009180545806885
5ae206c45542994d89d5b311,"Through which Tv series, one of the stars of Whats up korean film Kim Ji-won gained attention?",,"""The Heirs"" (2013)",0.4844317138195038,0.196914404630661
5a80b9e85542992bc0c4a7ed,"What is another name, in Swedish, for a seductive forest creature found in Scandinavian folklore?",,Rå,0.9059123992919922,0.37526029348373413
5a8a1dbc55429970aeb7025a,Lex Antonia nullified the dictatorial laws set up by which Roman general?, julius caesar,Sulla,0.6526133418083191,0.33326318860054016
5ab9c3e1554299753720f852,The pavilion that the Biergarten Restaurant is a part of is in between which other pavilions at Epcot's World Showcase?,,Chinese and Italian pavilions,0.7955784797668457,0.08364550769329071
5a84f5865542991dd0999e30,What Irish county are the band that had a concert tour called the In Blue Tour?,,County Louth,0.9144492745399475,0.11642143130302429
5abcf299554299700f9d7936,Are Tim Rice and Leslie Marmon Silko both lyricists?,,no,0.9959338307380676,0.503203272819519
5ae4581e55429970de88d92f,"Which city is under Jining, Kaiyuan, Liaoning or Yanzhou District?",,Yanzhou,0.8739434480667114,0.1555231660604477
5a7785af55429949eeb29ec2,"Who is older, James Kerwin or Paul Verhoeven?",,Paul Verhoeven,0.9960713982582092,0.15600411593914032
5ae3639b5542991a06ce99b2,"Edward Marszewski is the editor-in-chief of Lumpen, who is the editor-in-chief of Saveur?",,Colman Andrews,0.9981196522712708,0.19514116644859314
5ae779a555429952e35ea931,"Orson Welles made Filming the Trial, a making-of film of the production of The Trial, which was originally filmed where?", europe,Europe,0.8093175292015076,1.0
5abe822155429976d4830b48,Who directed the film where Susanne Pollatschek voiced Olivia Flaversham?,,"Burny Mattinson, David Michener, and the team of John Musker and Ron Clements",0.983116865158081,0.14708635210990906
5ae385df5542992f92d82305,"Who was a pianist, Maro Ajemian or Richard C. Sarafian?",,Maro Ajemian,0.33443981409072876,0.23668570816516876
5a77720255429967ab10517f,"In what year did both Orson Scott Card's novel ""Ender's Game"" and Keri Hulme's ""The Bone People"" come out?",,1985,0.9929226040840149,0.295117050409317
5a80de9b55429938b6142226, The Astor Bridge carries State Road 40 over a river that his how long?,,310 mi long,0.5271485447883606,0.1347213089466095
5ae15ae25542990adbacf767,How many records did Shane Lynch sell as a member of Boyzone?,,25 million,0.725317656993866,0.23949261009693146
5a8e8f6f5542995085b37451,"Which has a higher population, Qinzhou or Jingjiang? ",,Jingjiang,0.7303296327590942,0.12573854625225067
5ae5caff554299546bf82f69,The Russian route M9 forms a part of what European route that has a length of about 5320 km?,,European route E 22,0.9848864078521729,0.09555166214704514
5abde0655542991f6610608b,"When was the movie released that starred an American male actor born on February 28, 1923 and was written by Christopher Knopf?",,"December 23, 1977",0.9955837726593018,0.12398454546928406
5a7c221f554299683c1c62d2,"New Hampshire Route 124 runs between two regions, one of which is found in Cheshire County, New Hampshire, United States with the population of about 2000 and is named what?",,Marlborough,0.9717902541160583,0.21744826436042786
5a8782a25542993e715abf95,"Which occurred first, Phillips v. Martin Marietta Corp. or Roth v. United States?",,Roth v. United States,0.9715282320976257,0.05987074598670006
5ab259b25542993be8fa98de,What word or phrase is found in both the history of Belgium and cockfighting?,,cockpit,0.9693019986152649,0.25167232751846313
5abc805a554299658360045b,"Which magazine eventually had more monthly publications, Vogue or Y'all?",,Y'all,0.3327387571334839,0.4279949963092804
5a721e0e55429971e9dc928d,which university was founded first Duke University or Tufts University?,,Duke University,0.2857078015804291,0.14022527635097504
5ac05310554299012d1db5e7,"What is the name of the murder victim that worked in a restaurant, in which Mark Fuhrman was the detective?",,Ron Goldman,0.9840229749679565,0.19661995768547058
5add57e55542992ae4cec516,The scunthorpe telegraph and the Grimsby Telegraph used to service Scunthorpe which is in what country?,,England,0.16643953323364258,0.225922092795372
5a778c215542995d831811ba,When was the folk dance style Johannes Brahms' Liebeslieder Waltzes were written for most popular?,,end of the 18th century,0.859254002571106,0.06571300327777863
5ade28b15542997c77aded83,Is the Virgilia found in Africa? And is Koeleria found all over?, all continents except antarctica and on various oceanic islands,yes,0.1993168145418167,0.003476947546005249
5a87106555429960ec39b71f,"Susanna Thompson appeared in the courtroom drama film Ghosts of Mississippi, directed by who?", rob reiner,Rob Reiner,0.9800348877906799,0.9999999403953552
5a72f3a85542992359bc31e5,The large subunit and small subunit that use two types of RNA are major components that make up what?,,Ribosomes,0.9495497345924377,0.027236998081207275
5a7b88a85542995eb53be954,What year did Francesca Caccini's father die?, 1638,1618,0.28702619671821594,0.49992042779922485
5a7cad635542996dd594b97f,"Who is older, Tarryl Lynn Clark or Michele Marie Bachmann?",,Michele Marie Bachmann,0.9959637522697449,0.06492671370506287
5a832e715542990548d0b1bf,What annual gathering that inlcudes David Starfire takes place at Black Rock City?,,Burning Man,0.7111015915870667,0.23934514820575714
5ae81060554299540e5a572c,Mutton Lane Cemetery is located in a town 13 mi north of where?,,London,0.9862662553787231,0.2500670552253723
5a825f2155429954d2e2eb1b,Which former New York senator did Marc Elias help run for office? , bill clinton,Hillary Rodham Clinton,0.13752315938472748,0.7302090525627136
5ab6e07b55429954757d33a0,Which Equerry to a British monarch was married to a Marchioness Camden?,,Peter Wooldridge Townsend,0.9827437400817871,0.1313120424747467
5aba89d555429901930fa816,One of the members of Dru Hill is nicknamed after which cartoon character?,,Woody Woodpecker,0.873353898525238,0.16405899822711945
5a85d4ad5542997175ce2050,Jim Sharman and Ava DuVernay both share what title concerning their actions leading actors in film or stage?,,director,0.99090975522995,0.246626079082489
5ac2660d55429951e9e685a1,"which American actress, singer, and songwriter too the tour of  I Stand tour ", idina menzel,Idina Kim Menzel,0.730461835861206,0.8872100710868835
5a831af855429954d2e2ec1e,Are the 1908 Ex parte Young and 1948 McCollum v. Board of Education United States Supreme Court cases related to each other in any way?,,no,0.9731579422950745,0.503203272819519
5abbc4d255429931dba144fe,"Which genus of plant grows originally in Mexico and Guatemala, Phylica or Weldenia?", weldenia candida,Weldenia,0.8986569046974182,0.7699534893035889
5a778ce55542995d831811c0,Where is Greensky Bluegrass band's home and location of where they created their first album?, bell ' s brewery,"Bell's Brewery, Inc.",0.4667181372642517,0.9470922946929932
5a8a13f45542992d82986e9e,Are both Stacey McClean and Biff Byford American singer?,,no,0.9911975860595703,0.503203272819519
5a86296a55429960ec39b631,What was the job of the character Jack Nicholson played in a 1992 French-American biographical crime film directed by Danny DeVito?,,Teamsters leader,0.9944732189178467,0.21314749121665955
5a7f275d55429934daa2fd01,Are both Jonathan Marray and Wayne Black British?,,no,0.35477644205093384,0.503203272819519
5ae13b085542997b2ef7d146,The Combs–Hehl Bridge is a twin span single pier cantilever bridge carrying an intersate loop that encloses and area of over how many acres? ,,"250,000",0.9900451898574829,0.20842459797859192
5a8081975542992097ad2fef,"Who directed more films, Leslie Goodwins or Kenneth Webb?",,Leslie Goodwins,0.994472086429596,0.16996467113494873
5ae2e06d55429928c4239521, Both Vitas Gerulaitis and Heather Watson play what sport?,,tennis player,0.9780375361442566,0.12802602350711823
5ab2383155429970612095c1,Are Denzel Washington and David Hewlett both actors?,,yes,0.9970872402191162,0.4865747094154358
5ac29da5554299218029dac3,Which band My Darkest Days or Human Drama had only one constant member?,,Human Drama,0.8778061270713806,0.19930772483348846
5ab48af35542996a3a969f92,Which small nocturnal fox found in the Sahara of North Africa does the French animated series Fennec have a character?,,Fennec fox,0.7955693006515503,0.2050122320652008
5a902e755542995651fb50de,Shadi Attieh is often referred to as the Lebanese version of a footballer who plays for what Major League Soccer team?, shabab al - sahel,Los Angeles Galaxy,0.9594578146934509,0.23486368358135223
5ae002ec55429925eb1afbdc,"Who wrote the play performed by 1948 TV actor Nicholas Amer, were he played Ferdinand?",,William Shakespeare,0.965772271156311,0.1065555065870285
5a74c2bd5542996c70cfadda,"Was Pennsylvania State University or University of California, San Francisco founded first?",,Pennsylvania State University,0.11807325482368469,0.10703001916408539
5ab7a86d5542995dae37e986,Which Skagen Painter favored naturalism along with Theodor Esbern Philipsen and Kristian Zahrtmann?,,Peder Severin Krøyer,0.9915475249290466,0.13532531261444092
5ae3c71f5542991a06ce9a22,"Predelta National Park is located in which area of Argentina comprising of the provinces Misiones, Entre Ríos and Corrientes?", north - east,Mesopotamia,0.3756183385848999,0.2562093138694763
5adf32ee5542995534e8c767,What is the name of the national level academy for performing arts that Bhupen Hazarika won his award in 2008? ,,Sangeet Natak Akademi,0.9726824760437012,0.2134263962507248
5ae573b25542990ba0bbb2b4,"Which of the actors starred in ""Sollathaan Ninaikkiren"" was born in 7 November 1954?",,Kamal Haasan,0.32967516779899597,0.21097123622894287
5ac3c08a5542995ef918c217,who features in the series  which McClure hosts ," mcclure also ' hosts ' "" the simpsons 138th episode spectacular "" and "" the simpsons spin - off showcase",the Simpson family,0.12527817487716675,0.38674196600914
5ab9ddef5542994dbf019875,Are Eve Beglarian and Zach Bogosian both of Armenian descent?,,yes,0.983309805393219,0.4865747094154358
5ab862b35542990e739ec8db,"Wild About Harry stars an actor born September 28, 1992 who appeared in what in 2006?",,Kill Your Darlings,0.9966280460357666,0.1999148428440094
5adfe37c554299025d62a377,Kasper Peter Schmeichel is the son of a professional footballer who was voted what in 1992 and 1993?,,IFFHS World's Best Goalkeeper,0.9351646304130554,0.08622566610574722
5ac195455542991316484b40,"In what year did the man who shot the Chris Stockley, of The Dingoes, die?",,1987,0.9384517073631287,0.26262426376342773
5adf49935542993a75d26491,Are Power Grid and Vanished Planet both cooperative board games?,,no,0.9934150576591492,0.503203272819519
5a7244955542990c210a408a,What was the name changed to after Allison J71 was modified to a thrust of 7400 lbf?,,J35,0.9908699989318848,0.2854381203651428
5a7b8cc7554299294a54a9ea,"Mr. Wilson's Cabinet of Wonder: Pronged Ants, Horned Humans, Mice on Toast, and Other Marvels of Jurassic Technology is a book about a museum that is located in which city ?",,Los Angeles,0.9694761633872986,0.19772586226463318
5ae7316e554299572ea5477e,Band-e-Amir Dragons is named after the lakes in which Afghan national park?,,Band-e Amir National Park,0.9915382266044617,0.1346953809261322
5a8e0cb85542995085b373b2,"Which film was released first, The Celluloid Closet or Station to Station?",,The Celluloid Closet,0.8676433563232422,0.0715579241514206
5ae2bba35542992decbdcd89,Which Beatles movie did the John's Children's  studio album Orgasm dub audience screams from?,"Which Beatles movie did the John's Children's  studio album Orgasm dub audience screams from?orgasm ( john ' s children album ) orgasm is john ' s children ' s sole studio album, projected for release on 18 march 1967, and eventually released in september 1970. it was recorded ( before marc bolan joined the band ) at advison studios in london, england. originally intended as a regular studio album, it was transformed into a fake "" live "" album by producer simon napier - bell by dubbing audience screams lifted from the beatles ' movie "" a hard day ' s night",A Hard Day's Night,0.21994289755821228,0.3162795901298523
5a82301155429926c1cdae4a,How much was Ammon Bundy's son ordered to pay in grazing fees?,,over $1 million,0.8944605588912964,0.14689691364765167
5a877fa45542993e715abf84,What actor born in 1951 starred in Aaj Ka Robin Hood?,,Nana Patekar,0.9977323412895203,0.20628215372562408
5a8662da5542991e7718162f,"Who plays the guitar, Denis Bélanger or Max Carl?",,Max Carl,0.9937787055969238,0.22881589829921722
5ae1b943554299492dc91b7f,"Are Macheng and Lianjiang, Guangdong both cities ?",,yes,0.8356293439865112,0.4865747094154358
5adec62e5542992fa25da841,"What is the name of the studio album that the Miley Cyrus song, Who Owns My Heart is on?",,Can't Be Tamed,0.44601717591285706,0.19214673340320587
5abfc9bf5542993fe9a41e60,Which hip hop act that collaborated in the Red Hot AIDS Benefit Series was also a trio that was formed in New York?,,De La Soul,0.4418741464614868,0.14540868997573853
5ab26b60554299449642c898,"The brewing company known for making Genny Light, a beer with only 100 calories per 12 ounce portion, and located along the Genesee River, was formerly known by what brewery name?",,High Falls Brewery,0.5490620732307434,0.13577337563037872
5adcd6705542992c1e3a2426,Are Der Rosenkavalier and I Capuleti e i Montecchi both comic operas?,,no,0.9833139777183533,0.503203272819519
5a79c9395542994bb94570a2,Which two occupations does Ronnie Dunn and Annie Lennox have in common?," singer, songwriter, political activist and philanthropist","singer, songwriter",0.2560388743877411,0.7501111626625061
5a750d315542996c70cfae84,Whose death dramatized in a stage play helped end the death penalty in Australia?,,Ronald Ryan,0.9905591607093811,0.17851731181144714
5ab7452b5542992aa3b8c806,Brahmarshi Vishwamitra is a 1991 film produced & directed by a man that served as Chief Minister of Andhra Pradesh for how many years?,,seven,0.7651004195213318,0.3397870659828186
5ab6993f554299110f219a2b,"What is name of the mountains near this autonomous community, in which Spanish politician Felipe Alcaraz was born?",,Sierra Nevada mountains,0.7824985980987549,0.12307305634021759
5ae1367055429901ffe4adf3,John Rhys-Davies played General Pushkin in the Bond Film that starred whom as James Bond?,,Timothy Dalton,0.9797003269195557,0.16211563348770142
5ab7ba4155429928e1fe38b2,"Who is Cletis Tout? was a comedy film that starred which ""Home Improvement"" cast member?",,Timothy Allen Dick,0.9350662231445312,0.16689929366111755
5aba5ea955429939ce03dca5,"The Belton Estate is a novel by an English novelist of the Victorian era, whose best known works are a series of novels that are collectively known as what?","The Belton Estate is a novel by an English novelist of the Victorian era, whose best known works are a series of novels that are collectively known as what?thomas codrington thomas codrington ( 1829, wroughton, wiltshire - 1918 ) was a british engineer and antiquarian of the late victorian era. with a career background as an inspector for local government, he published several known works. first was "" report on the destruction of town refuse "", published by her majesty ' s stationery office in 1888. this was only a short pamphlet of 48 pages, including illustrations of furnaces in use at the time. george meredith george meredith, om ( 12 february 1828 – 18 may 1909 ) was an english novelist and poet of the victorian era. he was nominated for the nobel prize in literature seven times. the belton estate the belton estate is a novel by anthony trollope, written in 1865. the novel concerns itself with a young woman who has accepted one of two suitors, then discovered that he was unworthy of her love. it was the first novel published in the "" fortnightly review "". katherine saunders katherine saunders ( or katharine ; later, katherine cooper ; 1841 - 1894 ) was an english novelist of the victorian era. she flourished during the 1870s and the following decade, publishing fiction. the eldest daughter of the writer john saunders, she had 11 siblings. "" martin pole "" ( 1863 ), was co - written with her father. saunders married the rev. richard cooper in 1876. anthony trollope anthony trollope",Chronicles of Barsetshire,0.23489387333393097,0.19417661428451538
5ab67cf455429954757d3302,Pro Evolution Soccer 2016 includes which Brazilian footballer on the cover?,,Neymar,0.45360538363456726,0.30781498551368713
5abae3b05542996606241661,"What is the nick name of this former American professional football player who played as a linebacker for the Seattle Seahawks in the National Football League (NFL) and appeared on the American detective television ""Lawless?""",,The Boz,0.5183869004249573,0.27812033891677856
5a8303c255429954d2e2ec01,The Plymouth fury produced from 1955 to 1989  was replaced by what for police and fleet applications?,,Chrysler K platform,0.9621598720550537,0.2034071981906891
5a8b7d925542995d1e6f13bd,"""Horrible Bosses"" is written by a writer in which career?",,comedy,0.9896978139877319,0.3039429485797882
5ab6fcf55542991d32223718,Which movie produced by Esta Malka Charkham was the first to star a woman as the lead role?,,Supergirl,0.873460590839386,0.23787395656108856
5a8313a755429954d2e2ec06,Mischa Anne Barton's first major film role was the protagonist of a movie written by who?,,Naomi Wallace,0.8550850749015808,0.18637609481811523
5ade747555429939a52fe8c5,What is the character of fictional character Claire Fraser in a British-American television drama series developed by Ronald D. Moore ?,,Claire is a married World War II nurse,0.5139456987380981,0.01965802162885666
5ab6f9335542991d322236fc,Are Ana Kasparian and Katherine Sarafian both Armenian-,,yes,0.9852295517921448,0.4865747094154358
5a792ad055429907847277d1,What 4-D film attraction at Walt Disney World is based off a 2004 computer-animated Christmas movie? ,mickey ' s philharmagic mickey ' s philharmagic,Mickey's PhilharMagic,0.413221538066864,0.9710065126419067
5a8089535542992bc0c4a762,Maria Curcio taught a classical pianist who is of what South American lineage?,,Argentine,0.8549277782440186,0.21424011886119843
5a903b7255429933b8a204ae,What Canadian filmmaker created a film about Bettie Page in 2005?,,"Mary Harron (born January 12, 1953)",0.9914489984512329,0.00041963811963796616
5ae022ab554299025d62a428,"Which genus is native to arid or semi-desert areas, Alopecurus or Echeveria?",,Echeveria,0.9791211485862732,0.2110680639743805
5a8c7ced5542995e66a4761c,Josh Trank and Mike Valerio both work in what industry?, entertainment,entertainment,0.5331872701644897,1.0
5a75140b5542996c70cfae87,What Russian ballet choreographer restaged a play based on a Spanish novel by Miguel de Cervantes Saavedra? ,,Alexander Gorsky,0.9699910879135132,0.18448173999786377
5a905cea55429933b8a204f4,"The author of ""We Were Soldiers Once… And Young"" received what military decoration for valor?",,Distinguished Service Cross,0.9876425862312317,0.12042711675167084
5ae363e85542994393b9e6a5,Thomas Parker Sanborn was a model for the protagonist in the only novel by a poet originally from what country?, american,Spain,0.7109363079071045,0.3624924421310425
5a83de04554299334474609f,The second studio album by The D.O.C was named as a reference to Charles Manson's idea of a Beatles' song which was a product of McCartney's attempt to create what kind of sound?  ,,as loud and dirty as possible,0.9934215545654297,0.18885928392410278
5a8d7f2b554299068b959d0c,"When William Gladstone successfully relaunched his political career in Scotland in advance of the 1880 General Election, which party did he lead?", liberal,Liberal Party,0.39375272393226624,0.7927353382110596
5ae4f2c45542990ba0bbb1a9,Who was the director of 2004 American teen comedy adventure film in which Michelle Christine Trachtenberg appeared?,,Schaffer,0.8950933218002319,0.2758951783180237
5a81e097554299676cceb129,What languages is the journal that Michel Feher semi-regularly blogs for published in?,,"French, English and Spanish",0.4341832101345062,0.051580823957920074
5a776a805542993735360269,What Disney movie was the wrestler with the real name of John William Minton in?,,Double Agent,0.9961031675338745,0.2211986482143402
5a8835dc5542994846c1ce2b,Who is a winner of the 2013 6 Hours of Silverstone a co-commentator for?," briton allan mcnish, dane tom kristensen, and frenchman loic duval",BBC Formula One,0.25433549284935,0.08255834877490997
5ab83f9f5542990e739ec891,"""Waputik"" is the Stoney Indian word for a large hoofed mammal endemic to what continet?",,North America,0.9808021187782288,0.14380083978176117
5abd69ce5542993062266c7f,What was Rosario Dawson of Josie and the Pussycats film debut,,"She made her film debut in the 1995 teen drama ""Kids"".",0.9166564345359802,-0.013411357998847961
5ab6087a554299110f2199be,Do both Korematsu v. United States and Chaplinsky v. New Hampshire cases regard the rights of U. S. citizens?,,yes,0.9934815764427185,0.4865747094154358
5a78e9a2554299148911f995,Minor league baseball games that were played between the rivalling teams of the Sooners and the Cowboys were played at the stadium formerly known as what?, drillers stadium,Drillers Stadium,0.5506845116615295,1.0000001192092896
5ab6988a554299710c8d1edc,"Which building, the Metropolitan Life Insurance Company Tower or the 432 Park Avenue building, has two addresses?",,Metropolitan Life Insurance Company Tower,0.9438347816467285,0.0874672532081604
5adcb6875542994ed6169bcb,Which species of trees is larger Dryopteris or Gymnocladus?,,Dryopteris,0.91502445936203,0.10609118640422821
5a8bb90f5542996e8ac88a02,"What Canadian actor starred in a film released on June 14th,2011?",,Donald McNichol,0.9458463191986084,0.14610503613948822
5ac02b325542992a796decb9,How tall was one of Drew Barry's brothers? ,,6 ft,0.8312221169471741,0.1790657341480255
5abbd2575542993f40c73bbd,Petroglyphs on Ingaro isalnd indicate it has been innhabited since an era that lasted until what year?, nordic bronze age,500 BC,0.4430902600288391,0.35928481817245483
5a88db445542993b751ca88a,"Which Italian classical composer, conductor, and teacher born in 1750 composed this four-movement serenade in B-flat major for five instruments (2 oboes, 2 horns and 1 bassoon)?",,Antonio Salieri,0.8414084911346436,0.18533802032470703
5ac51c2855429924173fb5b5,The Genesis Flood is a book by John C. Whitcomb and what founder of the Creation Research Society and the Institute for Creation Research?, henry m. morris,Henry Madison Morris,0.9331825375556946,0.7967507839202881
